age,division_name,department_name,class_name,clothing_id,title,review_text,alike_feedback_count,rating,recommend_index ,date,deparment,sentiment,emotions,summary
30,General Petite,Tops,Knits,862,Shrunk like crazy!,"Bought this shirt on sale. it was super cute in the dressing room, and for the first time i wore it. washed it per the instructions (wash delicate with cold water, lay flat to dry) and it shrunk so much i don't think i'm going to be able to wear it anymore. it was oversized and loose when i bought it, so it shrunk a lot. there is also a small hole all of the sudden, that i have no idea where it came from (wasn't there when i put it in the washer). very disappointed.",1,1,0,2022-12-17 12:00:00.000000000,Product,positive,"surprise, disappointment, satisfaction, confusion, anticipation","soft, casual sweater, not snowy white, dolman style, fitted bottom"
50,General,Tops,Blouses,836,Beautiful and elegant tank,"I totally disagree with previous reviewer on sizing. i am usually a medium (sometimes small) in various retailer tops and i purchased this top in a small. i could barely get it over my head. i then ordered the medium and large. i tried the large on first and it fits perfectly. (like the model shot). so i would say this definitely runs small. i never wear a large. for reference, i am 36c, broad shoulder. the gold beading on the top is very pretty and the gold embroidery thread really pops. t",6,5,1,2022-12-17 15:16:21.818181818,Product,negative,"uncomfortable, disappointed, frustrated, dissatisfied, annoyed","uncomfortable arm cuts, had to pass on the dress."
25,General Petite,Tops,Knits,860,Elegant and creative,"This blouse is a great transitional piece. as other reviewers have noted, the sleeves are split and that's the only reason why it gets four stars instead of five. i wore it with a 3/4 sleeve black top underneath to eliminate this issue for the cooler months. overall design is good and the print is classy and creative. this will be a lovelyt go-to blouse to wear with denim. fits the budget too.",2,4,1,2022-12-17 18:32:43.636363636,Product,positive,"soft, comfy, great, go to, love","soft, comfy pants, great for summer, love them"
45,General Petite,Tops,Knits,886,Adorable t-shirt,"This is absolutely adorable and so flattering! i have the patterned shirt, and i just purchased the white one and the orange one because i like it so much. i am 5 ft. 9"" and 155 lbs. and the medium fits nicely. hope this helps!",43,5,1,2022-12-17 21:49:05.454545454,Product,positive,"love, nice, perfect, thank you","nice fabric, petite size, perfect fit"
32,General,Jackets,Jackets,984,"Too wide, too short",This jacket was too wide and the length in the arms too short. i wear a medium in almost any article of clothing and felt like i was swimming in a short little jacket. the ratio of how wide it is to the length is not for me but might work well with other body types. the arms were definitely too short.,5,3,0,2022-12-18 01:05:27.272727272,Product,positive,"like, sexy, nice, soft, thick","lace-up trend, revealing designs, soft and thick fabric"
38,General Petite,Dresses,Dresses,1078,Effortlessly pretty,"So much prettier in person than online. the animal print isn't in your face, but subtle enough for almost any occasion. the button-up collar and slightly past knee length make it work for a casual work environment. the pleats and airiness of the dress remind me of kate middleton in anita dongre. 

fit: 5'4"", 140 pounds - i bought a six, but the four would probably work as well. because of the lightness of the fabric, the extra fabric doesn't overwhelm my small frame. goes slightly past my knee",3,4,1,2022-12-18 04:21:49.090909091,Product,positive,"comfortable, good","good quality, comfortable fit"
23,General Petite,Jackets,Jackets,975,Cute,"This is a sweet little jacket. i saw it in the store but was unsure because of the price. but after trying it on, i just fell in love! the cut is really flattering. the jacket does run small. i really enjoy the little pop of color on the sleeves. my only complaint is the buttons make me nervous, because they seem to be heavy and i worry that i'll lose one, but only on the front 2, the arms and back buttons seem to be just fine. overall this is a fantastic buy that is great for an office setting",0,5,1,2022-12-18 07:38:10.909090909,Product,positive,"stunning, love, feel, drape","turquoise print stunning, love fabric feel, drape"
70,General,Tops,Fine gauge,895,Comfortable style and fit,"This tunic is a lighter weight knit that isn't bulky to wear under coats, etc. it has grey shades running through the natural color which gives the knit more depth. it has a flattering fit. i bought it in the petite size and the length is perfect. i like the way the knit pattern runs two different directions in the front. it adds more interest to the look.",6,5,1,2022-12-18 10:54:32.727272727,Product,negative,"love, cute, sloppy, extra money, frayed","dress hem needs to be fixed, looks sloppy on the bottom."
32,General Petite,Dresses,Dresses,1077,My new favorite summer dress,"I have never been able to find a maxi dress that just fits me. i'm pretty short (5'2"") and the xs petite comes exactly to my ankles. no hemming necessary! the neckline is very flattering and the waist is a semi-empire elastic waistline that makes this dress both elegant and comfortable. the dress is very stretchy but doesn't look like it. it is absolutely one of my ""summer staples"" now - especially for traveling. if i could have this dress in fifty different patterns i would.",0,5,1,2022-12-18 14:10:54.545454545,Product,positive,"love, complaint, frustration, satisfaction, surprise","stretchy jeans, slight shape loss, pills in inner thigh area"
56,General,Tops,Fine gauge,902,High in back,"This is a beautiful sweater, but if came up weirdly high on me in back, higher than it looks on the model. she must have on high waisted pants.",0,4,0,2022-12-18 17:27:16.363636363,Product,positive,"love, perfect, extra, festive","perfect fit, extra room, festive season"
32,General Petite,Dresses,Dresses,1081,Silky smooth weighty fabric in rich wine color,"I tried on this dress in the portland, me, store today. so much good to say about it: the wine color is deep and rich, the fabric hand is similar to a heavy weight silk, the cut of the dress so flattering.
but, i didn't get it. i am 5'2"" and weigh 135 lbs. i can sometimes wear a medium, but my upper arms and hips can require a large, usually petite for proper length. the store didn't have a large (i didn't even realize the dress also came in petite), so i tried on a medium. nice fit through the",2,5,1,2022-12-18 20:43:38.181818181,Product,positive,"well made, comfy, flattering, risky, sure","well made, comfy and flattering dress, suede skirt is risky"
44,General,Dresses,Dresses,1078,Pretty in pink,"I made a visit to the store specifically to try on this dress and it was a disappointment for me. i tried on size 6 regular (i'm 34b, 26 waist, 36 hips) and i could not zip the dress up half way. the zipper is on the side, but it's more to the back which i have to stretch my arms all the way back to reach it. it stopped at my waist and was too tight for me to zip up anymore. i tried on an 8 regular and the entire dress was huge. (i'm 34b, 26 waist, 36 hips). i like the regular size because the l",1,3,1,2022-12-19 00:00:00.000000000,Product,negative,"love, smooth, adjust, frequently, nice","sweater fit issue, need frequent adjustment, nice weight"
48,General,Tops,Sweaters,943,Perfect for fall,"Looks great with skinny jeans, leggings, trouser/ wide leg. good length for a flattering look. longer in front on me than on model.... so soft. doesn't cling. not overwhelming because the sleeves are skinny and drape is narrow.",1,5,1,2022-12-19 03:16:21.818181818,Product,negative,"disappointment, regret, frustration, dissatisfaction, surprise","dress has no shape, material is poofy and feels cheap"
24,General Petite,Dresses,Dresses,1095,Classic,"The dress was great! the zipper was just a little tough but over all a very classic, feminine piece.",2,5,1,2022-12-19 06:32:43.636363636,Product,negative,"disappointment, sadness, frustration, dissatisfaction, unflattering","short and wide shirt, disappointing style, beautiful fabric, unflattering fit."
34,General,Dresses,Dresses,1077,Love this dress!,"I absolutely love this dress! the fit is great and the elastic waist helps to show off your shape. it's great for the warmer fall weather we have in the south, but i can put tights with it when it gets colder. the dress is thin, but not sheer so there's no need for a liner. i'm 5'8, weigh 144lbs and ordered this dress in a size 10. i think i might have been able to wear an 8, but the 10 fit so well that i kept it.",0,5,1,2022-12-19 09:49:05.454545454,Product,positive,"perfect, winner, available","perfect blouse, winner, other colors available"
30,General Petite,Tops,Sweaters,940,Beautiful sweater,"I love retailer sweaters! always great quality and design, this one is no exception. i have the navy blue one and it fits well, true to size.",1,5,1,2022-12-19 13:05:27.272727272,Product,positive,"amazing, flattering, beautiful, love, recommend","amazing dress, true to size, highly recommended"
40,Initmates,Intimate,Lounge,370,,,0,5,1,2022-12-19 16:21:49.090909091,Product,positive,"pleased, comfortable, lovely, glad","soft fabric, detailed jumpsuit, small size fits perfectly"
38,General,Tops,Sweaters,927,"Love this, with reservation","I love tunics, i love sweaters, i love turquoise. i ordered this in large, and it fits well, but the arms are very long. i don't like constantly pushing sleeves up so i wear it with the cuffs turned back. a previous reviewer commented on the length and another about the bagginess. i didn't have issues with either. it hits just above my knee (5'5"") and it is appropriately proportioned around the the body of the sweater. so what's my reservation? how the sweater is more delicate than it seems. the",0,4,1,2022-12-19 19:38:10.909090909,Product,positive,"love, comfortable, cute, nice, love","flowy-beachy jumpsuit, comfortable, cute, wide hip, nice colors"
55,General Petite,Tops,Knits,868,Beautiful. unique. flattering,"I just received this top today, and as usual, retailer doesn't disappoint!! it's beautiful, runs a bit generous and has such pretty detail. i'm 5'2, 128 pounds and always wear a size small. this small fits well with just enough room to be a little generous around your waist. what a steal!! don't miss this perfect addition to any wardrobe.",0,5,1,2022-12-19 22:54:32.727272727,Product,positive,"confusion, satisfaction, surprise, disappointment, curiosity","true-to-size dress, fits well, confusion about length compared to model's info."
21,General,Tops,Knits,862,Effortless,"I love this comfy top, and if it couldn't get any better, the pleated back makes it extra special! it is easy to thrown on and still feel put together. i purchased this top in the green and i'm absolutely enthralled by the rich color! i do agree that the quality of the pleats could be slightly better, however i believe it's up to par with the price point. i typically wear an xs/xsp and ultimately decided to go with a small for a more oversized tunic top look, but otherwise i'd go for your normal",6,5,1,2022-12-20 02:10:54.545454545,Product,positive,"pretty, vibrant, beautiful, hides, low, red, compliments","pretty dress, vibrant colors, hides tummy, low neckline, red cami, compliments"
61,General,Dresses,Dresses,1083,"After a tailor fixes the back, it'll be great","I have no need for this dress but had to have it. i read the reviews and when there was a sale weekend, pulled the trigger on it. just as reviewers noted, it's very flattering. from the front. and, just as another reviewer noted, the back torso is widely misshapen, creating a hunchback look. but i figured a good tailor could make it right. it's going to cost just under 2 jacksons to do it. which is about how much the discount was for the sale. but i expect to have this dress for years and can't",1,4,1,2022-12-20 05:27:16.363636363,Product,positive,"cute, shorter, smaller, perfect","suit is cute, slightly short for taller girls, fits well"
66,General,Tops,Blouses,820,Veille peasant top,"I was able to get this on sale. when it arrived, it was missing half of the rhinestones. i am very surprised that this top would be sent out this way. it also was missing the little bag with extra stones. i'm reaching out and wondering if anyone else has experienced this and is there a store that sells rhinestones like the one on the blouse? any help from anyone would be appreciated. i hate to part with this, but where was quality control?",0,1,0,2022-12-20 08:43:38.181818181,Product,negative,"disappointment, frustration, sadness, regret, dissatisfaction","tight fit, lightweight fabric, not suitable for chilly office setting"
39,General,Dresses,Dresses,1083,So its green----,"I don't know how this dress looks on your monitor. on mine - it looks dark green. which it is! i was pleased with this aspect since i had hoped it would be as pictured despite the color description as ""slate."" that aside, it was a bit too large on me, and since i am on the shorter side at 5'4"", i looked a bit like a child's doll in it. i wish it had looked better on me because the color is beautiful, and so is the quality.",7,5,1,2022-12-20 12:00:00.000000000,Product,positive,"love, surprised","flattering jeans, easy to customize, high-waisted, suitable for short torso"
39,General,Dresses,Dresses,1110,Such a disappointment!,"I fell in love with this dress but when i received it in the mail, i was really surprised to see that unlike the picture online, the slip underneath is a nude color. it fit well and i decided to keep it. i wore it for the first time today and felt great in it. i was driving with my son in the back seat, i turned to hand him something and the entire right side of the dress (where the crocheting is) ripped open!! i cannot believe how poor the quality is at this price!",2,1,0,2022-12-20 15:16:21.818181818,Product,negative,"recommend, like, work, need, kept, hearing, looked, stuck, nice, idea","pull-on style didn't work, not elastic enough, looked puffy, not for me"
64,General,Tops,Knits,868,"True to size-a bit big, but a great casual top","This is definitely again, a bit big. i'm usually a med, that is what i got, i could have gotten a small, but the arm holes might have been a tad tight then. i'm keeping the med, in case it shrinks, as it is part rayon, and rayon always shrinks if put in the washer. it is a great casual piece that will go with most anything. i love the tie, as you can then tighten the waist up a bit, or leave looser. the material is soft and not clingy. this is why i love a rayon blend. it hits me below my waist",0,4,1,2022-12-20 18:32:43.636363636,Product,positive,"love, complimented, beautiful, trendy, classy","trendy and classy jacket, perfect for day to night."
41,General,Tops,Blouses,819,Cute but gross polyester,"I know we've gotten to the point that polyester can be acceptable, but sometimes it's still that horrible texture, unbreathable mess. unfortunately, that's what this top is made out of. so it runs big, its billowy, and cute, but i couldn't get it off quick enough because of the feel of the fabric.",0,2,0,2022-12-20 21:49:05.454545454,Product,negative,"disappointment, dissatisfaction, frustration, regret, sadness","shirt fit off, fabric wrinkles easily, see through in white"
63,General,Jackets,Outerwear,1118,Truly beautiful!,This jacket is high quality leather and will bring you years of wear! i made sure to add a little room to accommodate thick sweaters!,1,5,0,2022-12-21 01:05:27.272727272,Product,positive,"fabulous, gorgeous, practical, true to size, flattering, darling","fabulous dress, embroidery, long sleeves, true to size, flattering"
41,General Petite,Dresses,Dresses,1092,That unique retailer dress,"This dress is gorgeous- it's one of those retailer dresses that i find worth the price because of how unique and beautiful it is! i found it to fit tts. although the zipper does take a good tug to get over the fabric seam, it fits perfectly. if you have a bigger chest (d+), i would foresee this dress being too snug. however, i am a c and it fits just right! i wore it to a backyard wedding with flat sandals and simple gold hoops, but i love the idea of styling it with a jacket and some wedges or bo",5,5,1,2022-12-21 04:21:49.090909091,Product,positive,"great, perfect, warmth","fit great, size medium, black tank/cami for warmth"
63,General Petite,Tops,Sweaters,942,Had to send it back,"I was so excited to order this sweater. i thought that the moss color would make it a great basic for work or casual days. ordering it on sale made it all the better. however, when it came i was so sad to see how muted the colors were, with little definition. the sweater itself lacks definition as well, just shapeless and hangy. i also did not expect the angora like hair on the sweater which bothered by eyes as soon as i tried it on.",2,2,0,2022-12-21 07:38:10.909090909,Product,positive,"love, comfortable, soft","soft and comfortable gown, perfect for sleeping"
64,General,Bottoms,Pants,1056,My dream chinos!,"They have all the features i've been searching for:
the leg is straight, not tapered or fitted. the fabric is soft, with an authentic worn-in look. the overall look is casual, relaxed and cool. i love these chinos and definitely plan to buy more.",0,5,1,2022-12-21 10:54:32.727272727,Product,positive,"love, cute, great, recommend","cute shirt, perfect size, great for holiday season"
50,General,Bottoms,Jeans,1028,Amazing!,Beautiful fit and true to size. highly recommend. they are long and you will need to have them hemmed but they are soft and feel amazing on.,2,5,1,2022-12-21 14:10:54.545454545,Product,positive,"funky, classic, excellent, heavy, warm",versatile and lightweight jacket for various occasions
35,General Petite,Dresses,Dresses,1110,,"Yes! yes! yes! 
i buy a lot of dresses from retailer, and about once a year i hit the jackpot with a dress that hits all the marks! this dress is it!

i bought the white linen version on a whim. i never buy white dress because, 1. i don't want to look bigger than my pear shape already is, and 2. i like red wine and i that's risky in a white dress! 

i don't know how this designer did it, but this dress is amazing! it's slimming and flattering and summery and current. and i am two sizes bigger",6,5,1,2022-12-21 17:27:16.363636363,Product,positive,"flattering, excited, great, sheer, unsure","flattering dress, needs camisole, unsure about keeping it."
26,General,Dresses,Dresses,1095,,Love this dress and so does my boyfriend. took my usual size 2 and it's a little snug but the 4 would have been too big.,0,5,1,2022-12-21 20:43:38.181818181,Product,negative,"dissatisfaction, disappointment, frustration, annoyance, concern","loose leg opening, pockets sticking out, pear shape widening"
36,General,Bottoms,Shorts,495,"Cute shorts, but runs big","Cute shorts with great fabric (and lined so they lay smooth over your body). i really love that the material has a dressier feel, but they ran a bit large and looked sort of frumpy on me (curvy body, 5'7'', 150). i'm returning them and trying a small. elastic waist is great for me after having a baby, but would look just fine under a belt or covered by a shirt.",8,4,1,2022-12-22 00:00:00.000000000,Product,positive,"loved, understand, great, didn't hang well, too short","clothing design, sizing accuracy, hang well, short at shoulders"
54,General,Dresses,Dresses,1078,Disappointed with fit,This is one of those dresses that looks so cute on the model but doesn't look anything like that in reality. it has no shape and it fits weirdly all over. i am normally a m and i ordered the s and it is massive.,0,1,0,2022-12-22 03:16:21.818181818,Product,positive,"winner, short waisted, cropped fit, fitted shirt, tried","white shirt winner, cropped fit, fitted shirt, tried"
29,General,Bottoms,Pants,1054,Perfect jumpsuit,"I wore this jumpsuit to a newport wedding and got so many compliments! i'm 5'2"" 105 lbs and the 0 petite was perfect with heels.",1,5,1,2022-12-22 06:32:43.636363636,Product,positive,"soft, recommend, shrink, see through, return","soft tanks, recommend, shrink in wash, see through, return"
46,General,Bottoms,Shorts,606,Fit was disappointing,"I'm 5'4"", 130 lbs, curvy and fit. i'm usually a size 6 but when i tried these shorts on, they were tight. i sized up to an 8 and they looked better. but overall the fit was not flattering on a petite, curvy frame. i think these shorts would work on someone taller and a bit thinner in the thigh area.",6,3,0,2022-12-22 09:49:05.454545454,Product,negative,"disappointment, dissatisfaction, frustration, indifference, regret","shirt material not soft, returned"
43,General,Tops,Blouses,839,Well made cute top,"So this top is kind of short, but that is pictured. it hits right where it does in the photo, which i like. it is a sheer material, not terribly so, but you will most likely need a cami, which you could pair a long one with to offset the shorter top if you don't like the shortness. i love the top, it's very pretty detailing, cute, just as pictured. i ordered a size 2 and it fits great. i usually wear petites, but you really don't need to get a petite because it's short as it is. i have broad sho",1,5,1,2022-12-22 13:05:27.272727272,,,,
54,General,Tops,Knits,886,Notta for me,I had high hopes for this top but it was too big and too much fabric.,0,3,0,2022-12-22 16:21:49.090909091,Product,positive,"comfortable, cute, perfect, fits perfectly","perfect sweatshirt, comfortable and cute"
46,General Petite,Jackets,Outerwear,1125,"Gorgeous, but...","I bought a 2p when i should've bought a 0p. i was swimming in the 2p. however, it didn't matter, because everything was itchy, and i'm not even allergic to wool. the beautiful buttons are oddly placed to achieve that cool design, and just like other reviewers commented, you have to twist and contort them to get them to button...which, inevitably, will lead to them popping off. and i didn't see an extra one in case that happened. the coat is stunning, there's no argument about that, and i welcome",0,5,0,2022-12-22 19:38:10.909090909,Product,positive,"love, comfortable, beautiful, can't recall, new","perfect dress for dinner date or summer weddings, comfortable and beautiful."
44,General,Tops,Knits,879,"Go-to, throw over anything sweater","This is more a sweater than a sweatshirt but it also feels more casual, like a sweatshirt. i put it on and immediately felt comfortable. it's stylish but not frumpy and it will work for me running around town doing errands or going out for a casual lunch or dinner. it's a perfect weight sweater to throw on in the cool cali evenings.",19,4,1,2022-12-22 22:54:32.727272727,Product,positive,"pretty, fits perfectly","clothing design, sizing accuracy"
23,Initmates,Intimate,Intimates,42,Lovely,"Makes me feel like a sexy ice skater. true to size, i am 5'0 and 120 lb and both the small and medium fit. i kept the medium. love it!",1,5,1,2022-12-23 02:10:54.545454545,Product,negative,"disappointment, frustration, satisfaction, relief, surprise","small chest size, exchanged for size 6, flaws disappear, comfortable"
48,Initmates,Intimate,Swim,31,,,0,5,1,2022-12-23 05:27:16.363636363,Marketing,positive,"happy, satisfied","received compliments, favorite"
39,General,Tops,Blouses,850,So cute,This top is so cute.  i love it and get tons of compliments on it.,0,5,1,2022-12-23 08:43:38.181818181,Product,negative,"worried, glad, fitted, need to try again","tight fit, need to try next size up"
37,General Petite,Tops,Knits,865,"Pretty, but very small.","This top is really pretty, however i found it to be super small. i know meadow rue tends to run small, but this small was like an extra small. i'm not large chested either . if you are super straight/thin with a long torso this is the top for you.",0,5,1,2022-12-23 12:00:00.000000000,Product,negative,sad,"weird fit, sad it didn't work"
34,General,Tops,Blouses,820,Odd cut,I loved the star pattern of this top but the cut was odd. it is very big in the chest and full at the bottom. for anyone who is petite on top it tends to look sloppy.,0,2,0,2022-12-23 15:16:21.818181818,Product,negative,"like, lovely, intense, bad, too short, too long, attractive","jacket design and color are good, but sizing is off"
51,General,Tops,Fine gauge,907,Worth the sale price,Tts. i'm wearing a small. the black goes with so many of my charlie print pants. washed nicely. layers flat to dry. had to iron the shell underneath. great for casual office.,2,5,1,2022-12-23 18:32:43.636363636,Product,negative,"laughing, cute, wrong, huge",wrong material and placement
58,Initmates,Intimate,Sleep,147,Pleasant dreamy pjs,"I saw these in the connecticut retailer but didn't want to pay full price. the very next week, they went on sale! i ordered xs (i'm 5'4, small frame, 120lbs). while the length is perfect, the waist is a bit tight for pjs. though, not tight enough to return as i love everything else about these. they're like wearing a painting of fine art! light weight flannel. hope they hold up well iin cold water wash!",0,5,1,2022-12-23 21:49:05.454545454,Product,positive,"vibrant, beautiful, soft","green sweater is vibrant, beautiful, and soft."
57,General,Tops,Sweaters,940,Cute!,Love this sweater. i wore it to work with leggings and a long sleeved shirt underneath. it lays nicely.,1,5,1,2022-12-24 01:05:27.272727272,Product,positive,"comfortable, soft, wish, bought, colour","soft and comfortable, wish bought other colour"
44,General,Tops,Blouses,828,So cute,"This top is great! it looks much better in person. it's still kind of a faded look but it's not as light as shown here. also, the exact location of the plaid is different on each top. it runs just a tiny bit large but i liked it loose so took my normal size. there is another fabric lining the front in a very cute print. will be a nice, loose and cool top for summer. love the tie in the back as well.",0,5,1,2022-12-24 04:21:49.090909091,,,,
38,General,Tops,Blouses,825,"Beautifully made, quality top","I fell in love with this top on the spot and paid full price for it, which is a rarity, since everything goes on sale. it's a beautify top, well made and sits well on me. i am 5'6"", usually wear a size 10 but got away with an 8 in this one. i do have short torso, so i can see it having a problem for someone with long torso or someone who's tall. what's even better is that it went on sale and the store was nice enough to give me the difference back. i'm thinking about getting the other two colors",3,5,1,2022-12-24 07:38:10.909090909,Product,positive,"love, valuable, mistake, faves, oversized","soft material, valuable lesson, oversized look"
28,General Petite,Jackets,Outerwear,1131,Too large and low quality,"I wanted to like this coat so bad! i loved the bright red color and design, but when i received it, it seemed very cheap and just too large. i returned it.",0,2,0,2022-12-24 10:54:32.727272727,Product,negative,disappointed,"top disintegrated after two washes, disappointed with quality."
40,General,Dresses,Dresses,1083,Cute casual dress.,This is a cute casual dress that could be worn with flip flops or boots.,0,4,1,2022-12-24 14:10:54.545454545,Product,positive,"skeptical, sold, soft, unique, gorgeous","soft and unique sweater, gorgeous purple color, fits a bit big"
31,General Petite,Tops,Knits,858,Hole in it after a month,"I have had this shirt for a little over a month. i've wore it maybe 3-5 times and there is a small hole in the middle of the sleeve on my shoulder. it's not even on a seam, so i can't fix it. i expect much better quality from retailer. don't buy this. the quality is very disappointing. which is really unfortunate because this is a very nice fitting shirt and goes well with pencil skirts.",0,2,0,2022-12-24 17:27:16.363636363,Product,negative,"dissatisfaction, frustration, disappointment, annoyance, inconvenience","sizing issue, need to return"
27,General,Dresses,Dresses,1078,Exquisite!,"This is one of those rare garments that is actually as flattering on me as it looks on the model. just like the picture, it hangs like a dress and emphasizes my curves without seeming too revealing. the weight of the fabric creates graceful movement, while the loose cut keeps it cool and breezy. for reference, i am 5'4"" and curvy (34d, 35x28x39), and i ordered a small petite. this is a smaller size than i would wear in most styles, but it fits almost like it was made for me. the tie hits slightl",3,5,1,2022-12-24 20:43:38.181818181,Product,positive,"great, soft, wearing, time, workout","great and soft inside, wearing it around my house"
68,General,Dresses,Dresses,1197,Perfect every day neutral,"So glad i ordered this dress. it fits true to size and is extra soft. i was unsure about the color, but it looks nicer in person. the fabric is a mid weight that hangs nicely. this will go great with leggings or tights and wear into spring.",1,5,1,2022-12-25 00:00:00.000000000,Product,positive,"cute, like, recommend, perfect","soft, light sweater, cute design, perfect sizing"
38,General Petite,Dresses,Dresses,1110,"Beautiful, but...","I loved this dress and ordered it online. i found the colors to be a bit more muted than i expected, and unfortunately the fabric quality seemed low considering the price point. ultimately i decided to return it as i couldn't justify spending $178 on a dress that didn't seem as well made as i would expect from retailer.",4,3,0,2022-12-25 03:16:21.818181818,Product,positive,"fan, great, wearable, carefree, voluminous","tracy reese dress, works of art, great quality, wearable, carefree look"
46,General Petite,Dresses,Dresses,1095,Sava silk halter dress,I wish summer was longer so i could have the opportunity to wear this more. much more eye-catching and unique in person than the photo. 5 stars.,3,5,1,2022-12-25 06:32:43.636363636,Product,positive,"loved, worth it, happy",romper worth it for quality and style
31,General,Tops,Knits,883,Perfect,Love this tank! so easy to throw on quickly and still look out together!,1,5,1,2022-12-25 09:49:05.454545454,Product,negative,"frumpy, not flattering, cheap, wow","dress not flattering, cheap fabric, other options available"
34,General,Tops,Blouses,836,,"This is the worst shirt i have ever tried on from retailer. it is basically a big shaggy box from the front, and from the side it looks like a tent. it is also short.",0,1,0,2022-12-25 13:05:27.272727272,Product,positive,"love, cute, great, style, cooler","dress fits great, cute in person, style with accessories"
25,General,Dresses,Dresses,1104,Beautiful flowy dress,"This dress is beautiful and delicate, so flattering! runs a little big- slightly looser fit- got the size small, usually a 6-8, and it is perfect. the slip included is very sheer however, so i am using a different black slip for mine.",0,5,1,2022-12-25 16:21:49.090909091,Product,negative,"disappointment, dissatisfaction, acceptance, contentment, neutrality","silk camisoles, black looks like polyester, white is cream/ivory, fit is good"
29,General,Dresses,Dresses,1094,Beautiful. dress up and dress down,I have worn this dress twice and it is amazing. the material feels heavy and drapey but i still feel nice and cool in it. i always have several people asking me where i bought it when i wear it. i am 5'1 130 lbs and 34 d. i bought a small petite and it fit perfectly. i love this dress and would highly recommend it to anyone. definitely one of the best things i've ever bought from retailer.,0,5,1,2022-12-25 19:38:10.909090909,Product,positive,"love, beautiful, shimmery, fine","beautiful flowy material, runs a bit large, shimmery detail"
50,General,Tops,Knits,872,Comfortable and stylish,"I purchased the blue one - it's a very brilliant royal blue. nice color. the patterned portion is quite heavy, which provides a nice drape. hangs really well without being clingy or too loose. great top for jeans.",1,4,1,2022-12-25 22:54:32.727272727,Product,positive,delighted,"medium size fits perfectly, delighted to add to wardrobe"
37,General,Tops,Knits,886,,"Love the coral color - so pretty in person. it is slightly lower cut on the chest than i expected. 
this is a great top for the weekends!",0,4,1,2022-12-26 02:10:54.545454545,Product,positive,"surprised, adorable, timeless, flattering, modern",form fitting and flattering top with a timeless plaid design.
43,General,Tops,Sweaters,943,This looks different in person,"I don't think the sweater looks like the one pictured. it's pretty and i love off the shoulder sweaters, but i have to say it's a little scratchy and its a lighter grey than what shows on my computer screen. if i hadn't gotten it on sale and with an additional birthday discount i would send it back. it also runs big. i got an xs/s and it fits perfectly. im 5'6"" and weigh 140. i usually wear a medium in most things and am a size 8. i like it a lot, but i don't love it. it also reeked of patchouli",2,3,1,2022-12-26 05:27:16.363636363,,,,
25,General Petite,Tops,Blouses,824,Adorable take from the typical flannel!,Love this top b/c it's very feminine! got this at 20% off and it's very flattering!,2,5,1,2022-12-26 08:43:38.181818181,Product,positive,"stunning, love, great, perfect, beware","stunning top, great buy on sale, fits perfect, beware of flair"
29,General Petite,Dresses,Dresses,1078,Love this dress!!!,"Saw this in store today and had to have it. the pink is a really bright pink - definitely more of a hot pink than it appears in the image online. i am a solid 10, and i bought this in an 8, so it definitely runs a size large. highly recommend!",3,5,1,2022-12-26 12:00:00.000000000,Product,negative,"disappointment, dissatisfaction, dislike, regret, frustration","oversized tee, unflattering color, returned due to size and color"
51,General,Bottoms,Skirts,1008,Great classic,Ii'm not usually big on lace but this is so unique and versatile that i went for it. looks good dressed up w/a nice top or casual w/a tee. can be worn practically all year. love it!,0,5,1,2022-12-26 15:16:21.818181818,Product,positive,"love, flattering, great, classy, hot","dress runs big and long, flattering, classy, hot"
25,Initmates,Intimate,Legwear,228,Love!,I love these socks! they are super thick and comfy. the quality feels great and they were cheap!,0,5,1,2022-12-26 18:32:43.636363636,Product,positive,"love, glad, versatile, cozy, bulky","soft and cozy vest, versatile color, not bulky, perfect fit"
33,General Petite,Tops,Fine gauge,895,Perfect poncho,"I have been waiting for this poncho to hit my local retailer.  it was as good as it looks online. the perfect piece to put on over a tank or t-shirt. you can dress it up or down and i love that it has pockets. i wear a 10 and i bought the m/l, this is meant to be oversized so buy appropriately.",6,5,1,2022-12-26 21:49:05.454545454,Product,negative,"adorable, soft, wish, unfortunately, snug","jeans too snug, wish they fit"
64,General Petite,Dresses,Dresses,1092,,"Amazing dress! i'm a pear shape, and this dress is a very complimentary cut for me. it's also not too short. the color print on the dress are amazing. i'm very happy!",1,5,1,2022-12-27 01:05:27.272727272,Product,positive,"pleasure, love, ocd thing, prefer, sexiness","middle bow, higher than neckline, pleasing look"
61,General Petite,Tops,Blouses,850,Unique back,"I was attracted to the colors when i first saw it...then i saw the back of it! the largest sz in the store was an 8.i had to order it, and got a sz 10. i then returned it for a 12 in order for it to drape properly in front. shorter than i usually wear, but worn with a higher waist bottom it fits nicely. and that back! not only is is striking, i am able to wear my regular bra under it, and the straps don't hang out.",0,5,1,2022-12-27 04:21:49.090909091,Product,positive,"awesome, complements, comfortable, amazing, look","super comfortable, amazing look, rare combo"
25,General,Tops,Sweaters,941,Perfect fall top!,I just ordered this top and i love it! it is a perfect top for fall days with a cute leather jacket.,0,5,1,2022-12-27 07:38:10.909090909,,,,
